x	y	prodrate
155	99	0.547507497
155	100	0.109597817
155	101	0.194091901
155	102	0.673087688
155	103	0.476004418
155	104	0.516817259
155	105	0.471163794
155	106	0.109591318
155	107	0.565959732
155	108	0.373582523
155	109	0.256722798
155	110	0.5
155	111	0.822990381
155	112	0.518426453
156	0	1.002446633
156	1	0.102768168
156	2	0.611519941
156	3	0.592133361
156	4	0.128831245
156	5	0.568416982
156	6	0.13529162
156	7	0.259366778
156	8	0.697137326
156	9	0.5
156	10	0.37173522
156	11	0.288806138
156	12	0.919910655
156	13	0.681967668
156	14	0.942667384
156	15	0.567064951
156	16	0.093641079
156	17	0.811058283
156	18	0.12925529
156	19	0.30988864
156	20	0.466440793
156	21	0.07805034
156	22	0.518186391
156	23	0.465800516
156	24	0.976895916
156	25	0.365228416
156	26	1.029485276
156	27	0.5
156	28	0.460166898
156	29	0.813452882
156	30	0.5
156	31	0.578756714
156	32	0.604161751
156	33	0.533187144
156	34	0.695730413
156	35	0.511615445
156	36	0.142224512
156	37	0.662853892
156	38	0.241864701
156	39	0.388395087
156	40	0.620037986
156	41	0.17420136
156	42	0.212072512
156	43	0.367011096
156	44	0.454310872
156	45	0.328209769
156	46	0.496694268
156	47	0.535888951
156	48	0.792238514
156	49	0.789559586
156	50	0.438727542
156	51	0.5
156	52	0.741334634
156	53	0.558692134
156	54	0.672759584
156	55	0.274030669
156	56	0.049809402
156	57	0.678105247
156	58	0.475009294
156	59	1.093572929
156	60	0.330213387
156	61	0.081322759
156	62	0.39913374
156	63	0.766311616
156	64	0.06578435
156	65	0.37238303
156	66	0.247289687
156	67	0.14811425
156	68	0.895719106
156	69	0.711590551
156	70	0.21182297
156	71	0.235334953
156	72	0.12959394
156	73	0.881204416
156	74	0.5
156	75	0.407051182
156	76	0.314969875
156	77	0.059292026
156	78	0.4891839
156	79	0.378305889
156	80	0.601643283
156	81	1.061103806
156	82	0.229990791
156	83	0.588735583
156	84	0.501573219
156	85	0.423225927
156	86	0.080350209
156	87	0.5
156	88	0.879825474
156	89	1.021051927
156	90	0.753434867
156	91	0.801761094
156	92	0.460258811
156	93	0.855354463
156	94	0.5
156	95	0.879411034
156	96	0.689665645
156	97	0.534394126
156	98	0.63464546
156	99	0.206105743
156	100	0.942366017
156	101	0.443805805
156	102	0.302116233
156	103	0.400539577
156	104	0.328740255
156	105	0.121920107
156	106	0.502373905
156	107	0.547780206
156	108	0.560622092
156	109	0.583410528
156	110	0.28292454
156	111	0.507636769
156	112	1.096315151
157	0	0.570151499
157	1	0.802240386
157	2	0.17809628
157	3	0.643949384
157	4	0.455825934
157	5	0.489627136
157	6	0.5
157	7	0.195513162
157	8	1.00406807
157	9	1.197355773
157	10	0.763211913
157	11	0.109730014
157	12	0.722408668
157	13	0.561045163
157	14	0.24844832
157	15	0.5
157	16	0.721401514
157	17	1.047348736
157	18	0.58796072
157	19	0.517619724
157	20	0.384941361
157	21	0.762253799
157	22	0.698224176
157	23	0.148924583
157	24	0.795704361
157	25	0.223528082
157	26	0.752924891
157	27	0.169404405
157	28	0.450458688
157	29	0.604482318
157	30	0.694184793
157	31	0.793778881
157	32	0.455968708
157	33	0.88188201
157	34	0.902457114
157	35	0.144603745
157	36	0.790365246
157	37	0.817510367
157	38	0.414246065
157	39	0.610939282
157	40	0.5
157	41	0.501496242
157	42	0.332043488
157	43	0.443625236
157	44	0.741027058
157	45	0.634338501
157	46	0.69499
157	47	0.51521179
157	48	0.832133811
157	49	0.767459345
157	50	0.100206379
157	51	0.838267316
157	52	0.03459756
157	53	0.603531606
157	54	0.759421577
157	55	0.299869644
157	56	0.486739158
157	57	0.824855491
157	58	0.245872551
157	59	0.488388983
157	60	0.151538146
157	61	0.178173694
157	62	0.576986125
157	63	0.5
157	64	0.090872048
157	65	0.5
157	66	0.630156679
157	67	0.379900825
157	68	0.5
157	69	0.237987129
157	70	0.083564287
157	71	0.719493694
157	72	0.846245679
157	73	1.023882411
157	74	0.007344391
157	75	0.35715082
157	76	0.533468122
157	77	0.140085183
157	78	1.010583288
157	79	0.586378631
157	80	0.532701829
157	81	0.575903618
157	82	0.348952634
157	83	0.321888813
157	84	1.086683037
157	85	0.662216349
157	86	0.685622693
157	87	0.658703143
157	88	0.433089581
157	89	0.5
157	90	0.72171986
157	91	0.68200603
157	92	0.725997398
157	93	0.193468415
157	94	0.499823615
157	95	0.687858953
157	96	0.326836646
157	97	0.600107365
157	98	1.090669157
157	99	0.564712324
157	100	0.384466771
157	101	0.037215121
157	102	0.695617509
157	103	0.148824601
157	104	0.367242309
157	105	0.830185448
157	106	0.602372275
157	107	0.612943228
157	108	0.563766509
157	109	0.345511646
157	110	0.049396766
157	111	0.970447194
157	112	0.966241454
158	0	0.476078856
158	1	0.252735567
158	2	0.714634464
158	3	0.647267034
158	4	0.760476954
158	5	0.757620405
158	6	0.556820251
158	7	0.048413622
158	8	0.16601397
158	9	0.477379973
158	10	0.797107486
158	11	0.392928886
158	12	0.592839516
158	13	0.586206496
158	14	0.164029235
158	15	0.363522565
158	16	0.440265999
158	17	0.386608746
158	18	0.836946686
158	19	0.385250396
158	20	0.489159481
158	21	0.288186043
158	22	0.431366237
158	23	0.488290562
158	24	0.913533548
158	25	0.245711095
158	26	0.308609572
158	27	0.935392909
158	28	0.191046677
158	29	0.5
158	30	0.837373393
158	31	1.005142805
158	32	0.258635453
158	33	0.310690309
158	34	0.592581488
158	35	0.327357961
158	36	0.558255928
158	37	0.726052075
158	38	0.709672635
158	39	0.551251546
158	40	0.282828308
158	41	0.5
158	42	0.609308641
158	43	0.510740542
158	44	0.452801406
158	45	1.174700034
158	46	0.538100387
158	47	0.408315294
158	48	0.18937965
158	49	1.38394617
158	50	0.488785636
158	51	0.317875283
158	52	0.907515031
158	53	0.377144199
158	54	0.13101865
158	55	0.375664111
158	56	0.406205603
158	57	0.5
158	58	0.65482791
158	59	0.028002524
158	60	0.805715103
158	61	0.021841215
158	62	0.22385135
158	63	0.131646717
158	64	0.527322131
158	65	0.485192027
158	66	0.457948594
158	67	0.133987122
158	68	0.514054176
158	69	0.549822225
158	70	0.297588327
158	71	0.800462956
158	72	0.827662472
158	73	0.759423748
158	74	0.308237275
158	75	0.86661915
158	76	0.811146776
158	77	0.938371334
158	78	0.474267367
158	79	0.35252131
158	80	0.418358366
158	81	0.951113168
158	82	0.519291087
158	83	0.318966887
158	84	1.013005034
158	85	0.504752502
158	86	0.744894997
158	87	0.309190744
158	88	0.230292051
158	89	0.307461876
158	90	0.54299135
158	91	0.512807928
158	92	0.5
158	93	0.417777711
158	94	0.473557321
158	95	0.500956807
158	96	1.10439235
158	97	1.073129858
158	98	0.428925037
158	99	0.608748559
158	100	0.482422383
158	101	0.716385184
158	102	0.549272952
158	103	0.595151538
158	104	0.18559429
158	105	0.143175971
158	106	0.268933331
158	107	0.328531173
158	108	0.403660693
158	109	0.009591051
158	110	1.140342766
158	111	0.686133596
158	112	0.451488878
159	0	0.370487346
159	1	0.584342932
159	2	0.354173428
159	3	0.33395305
159	4	0.866046081
159	5	0.391114987
159	6	0.612062743
159	7	0.235061793
159	8	0.494251965
159	9	0.945080241
159	10	0.399202573
159	11	0.214685325
159	12	0.406774134
159	13	0.732947897
159	14	0.13055404
159	15	0.896863332
159	16	0.357176619
159	17	0.565634509
159	18	0.452634588
159	19	0.908687836
159	20	0.937036742
159	21	0.48754998
159	22	0.436927538
159	23	0.330214722
159	24	0.5
159	25	0.613651975
159	26	0.679396752
159	27	0.193692742
159	28	0.866757387
159	29	0.439139745
159	30	0.33943124
159	31	0.725433255
159	32	0.227017388
159	33	0.597274951
159	34	0.278559408
159	35	0.381240095
159	36	0.505738868
159	37	0.790702178
159	38	0.116342244
159	39	0.771047843
159	40	0.336840178
159	41	0.327290659
159	42	0.776791373
159	43	0.665303679
159	44	0.118476451
159	45	1.02711366
159	46	0.972208931
159	47	0.18807692
159	48	0.319118312
159	49	0.794942134
159	50	0.510783476
159	51	0.395627888
159	52	0.334346635
159	53	0.983552106
159	54	0.260113947
159	55	0.350417557
159	56	0.605088706
159	57	0.89600112
159	58	0.5
159	59	0.33176048
159	60	0.110957359
159	61	0.983837894
159	62	0.241232482
159	63	0.938751724
159	64	0.465003221
159	65	0.569469492
159	66	0.120371014
159	67	0.471908877
159	68	0.656544723
159	69	0.64605326
159	70	0.212474904
159	71	0.912035646
159	72	0.312023303
159	73	0.694682233
159	74	0.069688701
159	75	0.285963825
159	76	0.27383116
159	77	0.384118769
159	78	0.342304252
159	79	0.585002054
159	80	0.339153548
159	81	0.284670588
159	82	0.435088321
159	83	1.08792754
159	84	0.198844141
159	85	0.5
159	86	0.418823478
159	87	0.571260203
159	88	0.263531464
159	89	0.710515711
159	90	0.380423025
159	91	1.004228407
159	92	0.470201066
159	93	0.358470488
159	94	0.510478564
159	95	0.685770285
159	96	0.579231928
159	97	0.309694936
159	98	0.614836695
159	99	0.5
159	100	0.684641292
159	101	0.5
159	102	0.949805544
159	103	0.93107217
159	104	0.340102503
159	105	0.747269682
159	106	0.272567755
159	107	0.460645646
159	108	0.86498655
159	109	0.789661944
159	110	0.366154976
159	111	0.302141906
159	112	0.188240732
160	0	0.309032237
160	1	1.142554312
160	2	0.708907235
160	3	0.076770843
160	4	0.305322763
160	5	0.5
160	6	0.325068349
160	7	1.034906337
160	8	0.388655101
160	9	1.180964916
160	10	0.405611067
160	11	0.319012865
160	12	0.613444584
160	13	0.137505667
160	14	0.349916718
160	15	0.22493154
160	16	0.46632139
160	17	0.226245136
160	18	0.375023204
160	19	0.5
160	20	0.793712434
160	21	0.77214108
160	22	0.5
160	23	0.670043876
160	24	0.880193134
160	25	0.778393337
160	26	0.418253784
160	27	0.105311774
160	28	0.278524307
160	29	0.364704598
160	30	0.329428394
160	31	0.326091
160	32	0.496396152
160	33	0.795073844
160	34	0.31699831
160	35	0.825837988
160	36	0.197315701
160	37	0.601400239
160	38	0.523422658
160	39	0.28065098
160	40	0.767004455
160	41	1.023677368
160	42	0.408956805
160	43	0.833195069
160	44	0.502952458
160	45	0.608427881
160	46	0.602063576
160	47	0.766434156
160	48	0.690902429
160	49	0.210397457
160	50	0.509512484
160	51	0.156851437
160	52	0.474441967
160	53	0.776723571
160	54	0.192061859
160	55	0.217458266
160	56	0.634036406
160	57	0.292292159
160	58	0.338084725
160	59	0.72284355
160	60	0.343956441
160	61	0.445954546
160	62	0.149372127
160	63	0.326990695
160	64	0.175372452
160	65	0.596225963
160	66	0.339312423
160	67	0.714138619
160	68	0.270239063
160	69	0.324972265
160	70	0.607107695
160	71	0.6508078
160	72	0.839709051
160	73	0.453214344
160	74	0.397683792
160	75	0.735055017
160	76	0.529332517
160	77	0.312486233
160	78	0.246029299
160	79	0.0773665
160	80	0.931124298
160	81	0.268649866
160	82	0.583054792
160	83	0.51255712
160	84	0.163103626
160	85	0.611562903
160	86	0.590514109
160	87	0.5
160	88	0.407669051
160	89	0.070280679
160	90	0.737734876
160	91	0.688888854
160	92	1.001733076
160	93	0.086364737
160	94	0.712210737
160	95	0.32860674
160	96	0.811190973
160	97	1.194658255
160	98	1.143327555
160	99	0.457593272
160	100	0.861894792
160	101	0.845747741
160	102	0.332495224
160	103	0.496391753
160	104	0.046694618
160	105	0.708284141
160	106	0.333362457
160	107	0.158541224
160	108	0.322789022
160	109	0.30603442
160	110	0.523072687
160	111	0.395985941
160	112	0.713996482
161	0	0.118754729
161	1	0.294366263
161	2	0.713682078
161	3	0.145349341
161	4	0.694758222
161	5	0.578516469
161	6	0.868569209
161	7	0.156166064
161	8	0.575215382
161	9	0.490737191
161	10	0.449505148
161	11	0.296838839
161	12	0.845855574
161	13	0.818078599
161	14	0.398478798
161	15	0.369017334
161	16	0.015577713
161	17	0.531399537
161	18	0.895544146
161	19	0.489800623
161	20	0.437528651
161	21	0.619173209
161	22	0.645026723
161	23	0.802137109
161	24	0.237599551
161	25	0.252410056
161	26	0.874134027
161	27	0.925777067
161	28	0.104869772
161	29	0.138670992
161	30	0.365464574
161	31	0.381824134
161	32	0.178187203
161	33	0.803519859
161	34	0.673321442
161	35	0.580080396
161	36	0.278908399
161	37	0.768056299
161	38	0.428496102
161	39	0.057873969
161	40	0.718340349
161	41	0.182118507
161	42	0.055191733
161	43	0.450085121
161	44	0.007722805
161	45	0.037339129
161	46	0.750254675
161	47	0.441527114
161	48	0.710141532
161	49	0.5
161	50	0.536541465
161	51	0.699143349
161	52	0.545185833
161	53	0.336724336
161	54	1.188719868
161	55	0.251062376
161	56	0.992528476
161	57	0.111669829
161	58	0.330348035
161	59	0.759677191
161	60	0.57418696
161	61	0.607244301
161	62	0.479773107
161	63	0.067395936
161	64	0.055206287
161	65	0.498645948
161	66	0.43897202
161	67	0.5
161	68	0.701688377
161	69	0.402194649
161	70	0.808923946
161	71	0.860126133
161	72	0.190330074
161	73	0.446029693
161	74	0.556020505
161	75	0.680387653
161	76	0.408898226
161	77	0.271705627
161	78	0.667172963
161	79	0.504623529
161	80	0.502300535
161	81	0.182740433
161	82	0.326702679
161	83	0.8877244
161	84	0.5
161	85	0.45920795
161	86	0.554122665
161	87	0.605234427
161	88	0.055411646
161	89	0.178393574
161	90	0.706706163
161	91	0.319406759
161	92	0.122815213
161	93	0.256239078
161	94	0.361689757
161	95	0.876508748
161	96	0.5
161	97	0.303184386
161	98	0.677005053
161	99	0.414218559
161	100	0.223844565
161	101	0.52890789
161	102	0.376381346
161	103	0.370004946
161	104	0.572694438
161	105	0.382175366
161	106	0.141943967
161	107	0.694025767
161	108	0.853291342
161	109	0.068343726
161	110	0.920052944
161	111	0.196661918
161	112	0.88492362
162	0	0.141268617
162	1	0.577242534
162	2	0.208638593
162	3	0.488754213
162	4	0.455043487
162	5	0.449482881
162	6	0.422052158
162	7	1.078531077
162	8	0.707044473
162	9	0.040514997
162	10	0.5
162	11	0.415880409
162	12	0.277816106
162	13	1.005326011
162	14	0.520524733
162	15	0.966000804
162	16	0.819846572
162	17	1.191068996
162	18	0.949128225
162	19	0.968155514
162	20	0.44517824
162	21	0.497166156
162	22	0.530954411
162	23	0.186486416
162	24	0.172659115
162	25	0.718195065
162	26	0.800336508
162	27	0.488454853
162	28	0.276807224
162	29	0.491987341
162	30	0.044846249
162	31	0.221989715
162	32	0.5
162	33	0.620292183
162	34	0.148562188
162	35	0.862904354
162	36	0.111814279
162	37	0.810893407
162	38	0.159128391
162	39	0.476763197
162	40	0.691256486
162	41	0.689022002
162	42	0.924773817
162	43	0.261908176
162	44	1.148460864
162	45	0.76510217
162	46	0.769903277
162	47	0.837745642
162	48	0.523755358
162	49	0.657183613
162	50	0.450422913
162	51	1.000441455
162	52	0.16664062
162	53	0.467071155
162	54	0.318138688
162	55	0.373371008
162	56	0.45703658
162	57	0.377138527
162	58	0.738034759
162	59	0.2264028
162	60	0.151345438
162	61	0.890246019
162	62	0.549555855
162	63	0.557122415
162	64	0.462053602
162	65	1.023556939
162	66	0.715440767
162	67	0.55949815
162	68	0.486685157
162	69	0.413967799
162	70	0.874899326
162	71	0.5
162	72	0.718436956
162	73	0.551543479
162	74	0.375519049
162	75	0.185748834
162	76	0.526898186
162	77	0.652482765
162	78	0.516942045
162	79	0.280469838
162	80	0.767628848
162	81	0.127388709
162	82	0.5
162	83	0.267629575
162	84	0.83012155
162	85	0.774724174
162	86	0.448653356
162	87	0.500357244
162	88	0.5
162	89	0.647871881
162	90	0.880980174
162	91	0.526417319
162	92	0.598703626
162	93	0.927950792
162	94	0.662107651
162	95	0.654112482
162	96	0.629926149
162	97	0.832747344
162	98	0.611417328
162	99	0.661862512
162	100	0.61170566
162	101	0.334430233
162	102	0.492337443
162	103	0.46065478
162	104	0.413044565
162	105	0.683940887
162	106	0.358147086
162	107	0.208039778
162	108	0.366776987
162	109	0.658216887
162	110	0.694574123
162	111	0.664416762
162	112	0.5
163	0	0.154064814
163	1	0.343481662
163	2	0.943228812
163	3	0.222199611
163	4	0.320584341
163	5	0.822554154
163	6	0.5
163	7	0.338397101
163	8	0.672387158
163	9	0.413469507
163	10	0.336417065
163	11	0.694202595
163	12	0.423315726
163	13	0.207086882
163	14	0.595193316
163	15	0.856124653
163	16	0.101843269
163	17	0.830130063
163	18	0.377934281
163	19	0.873714647
163	20	0.715168559
163	21	0.474728588
163	22	0.797924666
163	23	0.486978041
163	24	0.44546827
163	25	0.479860153
163	26	0.5
163	27	0.764487534
163	28	0.824583721
163	29	0.372409721
163	30	0.386328253
163	31	0.709872183
163	32	0.272388957
163	33	0.046578147
163	34	0.91064935
163	35	0.5
163	36	0.563791256
163	37	0.637576013
163	38	0.091395893
163	39	1.025731698
163	40	0.755038353
163	41	0.641899047
163	42	0.421995539
163	43	0.029179023
163	44	0.479906329
163	45	0.419724004
163	46	0.311032001
163	47	0.446851135
163	48	0.124509661
163	49	0.317986638
163	50	0.21125216
163	51	0.194544079
163	52	0.325201796
163	53	0.757968611
163	54	0.74317323
163	55	0.829208197
163	56	0.729950888
163	57	0.5
163	58	0.576091989
163	59	0.65551236
163	60	0.043114862
163	61	0.426562913
163	62	0.712653811
163	63	0.378792621
163	64	0.548149524
163	65	0.472725251
163	66	0.268282379
163	67	0.798374736
163	68	0.320874735
163	69	0.409176791
163	70	0.243250346
163	71	0.902224581
163	72	0.501354788
163	73	0.396700326
163	74	0.714906174
163	75	0.737611654
163	76	0.158985768
163	77	1.1647429
163	78	1.134746169
163	79	0.717580249
163	80	0.839019474
163	81	0.539040138
163	82	0.037457404
163	83	0.674256825
163	84	0.89712486
163	85	0.91401588
163	86	0.274664516
163	87	0.161442304
163	88	1.205503129
163	89	0.94479003
163	90	0.655663899
163	91	0.070293431
163	92	0.26867692
163	93	0.435076479
163	94	0.457372682
163	95	0.461434444
163	96	0.113119816
163	97	0.179036583
163	98	0.971635896
163	99	0.189739146
163	100	0.427847856
163	101	0.917120345
163	102	1.04869422
163	103	0.187290841
163	104	0.402215513
163	105	0.532157846
163	106	0.655718433
163	107	0.382305528
163	108	0.450395609
163	109	0.750845391
163	110	0.360306917
163	111	0.77549053
163	112	0.270697169
164	0	0.316087128
164	1	0.821985199
164	2	0.661856798
164	3	0.086292276
164	4	0.659186286
164	5	0.294621614
164	6	0.869611713
164	7	0.314708469
164	8	0.353834487
164	9	0.451015182
164	10	0.5
164	11	0.832753146
164	12	0.525991336
164	13	0.355421614
164	14	0.344930451
164	15	1.020220925
164	16	0.3646772
164	17	0.4616825
164	18	0.093841018
164	19	0.423731897
164	20	0.122822567
164	21	0.668799876
164	22	0.647174701
164	23	0.479795834
164	24	0.356213081
164	25	0.19462056
164	26	1.029931226
164	27	0.288568841
164	28	0.215293588
164	29	0.006804706
164	30	0.49749163
164	31	0.328045223
164	32	0.704575115
164	33	0.895617089
164	34	0.504236181
164	35	0.1461244
164	36	0.416938275
164	37	0.298276642
164	38	0.724629368
164	39	0.5
164	40	0.590684406
164	41	0.586345916
164	42	0.210544346
164	43	0.694163375
164	44	0.961886623
164	45	0.070957895
164	46	1.063229054
164	47	0.658930258
164	48	0.40931235
164	49	0.150381744
164	50	0.662738779
164	51	0.709643299
164	52	0.062695497
164	53	1.075289053
164	54	0.69848032
164	55	0.270074185
164	56	0.675719876
164	57	0.755803938
164	58	0.170880272
164	59	0.4605799
164	60	0.359912876
164	61	0.401982474
164	62	0.011595646
164	63	0.751732714
164	64	0.541534489
164	65	0.286257231
164	66	0.5888946
164	67	0.641724337
164	68	0.699993443
164	69	0.642090568
164	70	0.563229005
164	71	0.410761362
164	72	0.468102631
164	73	0.486185816
164	74	0.608127151
164	75	0.439626268
164	76	0.78812846
164	77	0.129596284
164	78	0.811896294
164	79	0.33749537
164	80	0.495539309
164	81	0.461615573
164	82	0.069607652
164	83	0.712167592
164	84	0.853777484
164	85	0.559954819
164	86	0.222106045
164	87	0.881322444
164	88	0.818629222
164	89	0.466429154
164	90	0.688798851
164	91	1.0428267
164	92	0.518104984
164	93	0.081822212
164	94	0.820466432
164	95	0.504623362
164	96	0.730123083
164	97	0.406728715
164	98	0.759970953
164	99	0.626747849
164	100	0.396807101
164	101	0.249270189
164	102	0.40195845
164	103	0.311087448
164	104	0.604932403
164	105	1.220668193
164	106	1.074416102
164	107	0.324245439
164	108	0.568410346
164	109	0.261234853
164	110	1.204952568
164	111	0.682526596
164	112	0.472747544
165	0	0.151578547
165	1	0.404504077
165	2	0.637465189
165	3	0.834273509
165	4	0.5
165	5	0.944976824
165	6	0.381743665
165	7	0.238341294
165	8	0.535954362
165	9	0.476619774
165	10	1.138196173
165	11	0.348376065
165	12	0.673758599
165	13	0.784784007
165	14	0.653534653
165	15	0.728448895
165	16	0.272310207
165	17	0.505287562
165	18	0.324776597
165	19	0.396271369
165	20	0.063030038
165	21	0.5
165	22	0.236343102
165	23	0.172529141
165	24	0.603831236
165	25	0.993589976
165	26	0.163054354
165	27	0.733592178
165	28	0.765733178
165	29	0.765304762
165	30	0.528747428
165	31	0.639932472
165	32	0.356469057
165	33	0.420880129
165	34	0.173032274
165	35	0.616279139
165	36	0.725475137
165	37	0.39969618
165	38	0.147265467
165	39	0.388828176
165	40	1.005551621
165	41	0.444302938
165	42	0.108701926
165	43	0.19689382
165	44	0.108712005
165	45	0.5
165	46	0.764830998
165	47	0.620620665
165	48	0.353769769
165	49	0.095627951
165	50	0.282923946
165	51	0.433366836
165	52	0.498926127
165	53	0.648042309
165	54	0.586888643
165	55	0.952824277
165	56	0.211258606
165	57	1.161621429
165	58	0.284425799
165	59	1.122355376
165	60	0.5
165	61	0.748714598
165	62	0.345642157
165	63	0.605132859
165	64	0.339235695
165	65	0.583022938
165	66	0.517686087
165	67	0.3561289
165	68	0.40511126
165	69	0.387785765
165	70	0.450854329
165	71	0.730620545
165	72	0.499608056
165	73	0.358046376
165	74	0.760148006
165	75	0.42338535
165	76	0.412627601
165	77	0.962722247
165	78	0.639708962
165	79	0.501117486
165	80	1.000194976
165	81	0.451993499
165	82	1.26277888
165	83	1.494774262
165	84	0.218226722
165	85	0.131021853
165	86	0.607767331
165	87	0.455653935
165	88	0.438653003
165	89	0.961802793
165	90	0.322352534
165	91	0.389988453
165	92	0.358063933
165	93	0.160585058
165	94	0.432646742
165	95	0.496816638
165	96	0.327182387
165	97	0.558022332
165	98	0.381849771
165	99	0.05924216
165	100	0.923944845
165	101	0.598211931
165	102	0.395868291
165	103	0.24740988
165	104	0.57935755
165	105	0.522816603
165	106	0.622024167
165	107	0.67271452
165	108	0.422734534
165	109	0.823330484
165	110	0.665079424
165	111	0.5
165	112	0.272450932
166	0	0.39244651
166	1	0.397148283
166	2	0.261240238
166	3	0.737371834
166	4	0.957013666
166	5	0.218967087
166	6	0.623763383
166	7	0.5
166	8	0.957094206
166	9	0.181785585
166	10	0.277484944
166	11	0.408991009
166	12	0.641383836
166	13	0.158162336
166	14	0.27174962
166	15	0.331627213
166	16	0.964751312
166	17	0.486870496
166	18	0.496279624
166	19	0.559943797
166	20	0.880173992
166	21	0.721118983
166	22	0.7148673
166	23	0.438162885
166	24	0.634587642
166	25	0.199404261
166	26	0.256666185
166	27	1.007738658
166	28	0.931793731
166	29	0.663780389
166	30	0.220476816
166	31	0.359937162
166	32	0.42014512
166	33	0.540785982
166	34	0.908185278
166	35	0.058338808
166	36	0.536991937
166	37	0.5
166	38	0.5
166	39	0.704252699
166	40	0.915725116
166	41	0.491617833
166	42	0.638303191
166	43	0.781957556
166	44	0.775632106
166	45	0.14887104
166	46	0.762306112
166	47	0.220484663
166	48	0.353464812
166	49	0.5
166	50	0.198709795
166	51	0.380880134
166	52	0.847371229
166	53	0.981048245
166	54	0.763533967
166	55	0.713934756
166	56	0.268024221
166	57	0.317903239
166	58	0.093206531
166	59	0.767655376
166	60	0.654712436
166	61	0.625820898
166	62	0.14436728
166	63	0.352975152
166	64	0.473031355
166	65	0.729274949
166	66	0.398761319
166	67	0.363891211
166	68	0.667185128
166	69	0.16239531
166	70	0.727137388
166	71	0.885288093
166	72	0.431830609
166	73	0.879585623
166	74	0.131489605
166	75	0.168107623
166	76	0.244637125
166	77	0.427174837
166	78	0.822161033
166	79	0.866858464
166	80	0.043393964
166	81	0.516847558
166	82	0.288340914
166	83	0.316518653
166	84	0.489817449
166	85	0.804374864
166	86	0.391925618
166	87	0.700387453
166	88	0.630605391
166	89	0.5
166	90	0.5
166	91	0.5
166	92	0.720835766
166	93	0.894684234
166	94	0.237553861
166	95	0.254483898
166	96	0.918856507
166	97	0.638970866
166	98	0.829739385
166	99	0.394160743
166	100	0.045656213
166	101	0.555748645
166	102	0.939419796
166	103	0.70883747
166	104	0.171950989
166	105	0.780949891
166	106	0.902126511
166	107	0.782678513
166	108	0.359985389
166	109	1.014577241
166	110	0.081094306
166	111	0.265693916
166	112	0.613332004
167	0	0.375855739
167	1	0.727545892
167	2	0.59802082
167	3	0.31072051
167	4	0.115987425
167	5	1.073180052
167	6	0.8800234
167	7	0.264796781
167	8	0.592564491
167	9	0.3665191
167	10	0.843280123
167	11	0.592975165
167	12	0.412742889
167	13	0.646032217
167	14	0.349494067
167	15	0.405794524
167	16	0.282358003
167	17	0.375242755
167	18	0.711451575
167	19	0.147081259
167	20	0.5
167	21	0.521160926
167	22	0.41207919
167	23	0.547488994
167	24	0.501493863
167	25	0.929976425
167	26	0.652834077
167	27	0.717300033
167	28	0.400556315
167	29	0.714297289
167	30	0.580346151
167	31	0.75812365
167	32	0.893466602
167	33	0.047421929
167	34	0.590507984
167	35	0.574094169
167	36	0.4730541
167	37	0.200080935
167	38	0.576411202
167	39	0.548127759
167	40	0.577222078
167	41	1.07910693
167	42	0.366186591
167	43	0.5
167	44	0.051899642
167	45	0.376195167
167	46	0.209869647
167	47	0.789415304
167	48	0.433908936
167	49	0.694828143
167	50	0.471079466
167	51	1.098893104
167	52	0.662972096
167	53	0.444862942
167	54	0.150853572
167	55	0.31285043
167	56	0.060053328
167	57	0.518155516
167	58	1.067959284
167	59	0.549948615
167	60	0.123549829
167	61	0.364815688
167	62	0.100517498
167	63	0.5
167	64	0.698759791
167	65	0.689805753
167	66	0.733117907
167	67	0.17258019
167	68	0.5
167	69	0.357510588
167	70	0.738790364
167	71	0.207622452
167	72	0.240516635
167	73	0.681878702
167	74	0.69885697
167	75	0.208355678
167	76	0.216657692
167	77	0.207325162
167	78	0.493891408
167	79	1.001538664
167	80	0.209222446
167	81	0.155524761
167	82	1.108159622
167	83	0.891890138
167	84	1.077103417
167	85	0.488593569
167	86	0.383120446
167	87	0.68871588
167	88	0.515449244
167	89	0.65916649
167	90	0.333431088
167	91	0.615045737
167	92	0.667280271
167	93	0.586413862
167	94	0.591645332
167	95	0.626808104
167	96	0.791440463
167	97	0.509430028
167	98	0.413231587
167	99	0.192495526
167	100	0.342965471
167	101	0.269963114
167	102	0.243615186
167	103	0.275667506
167	104	0.485028873
167	105	0.319517155
167	106	0.567297559
167	107	0.636184788
167	108	0.433542579
167	109	0.936751427
167	110	0.147675313
167	111	1.244784868
167	112	0.758335464
168	0	0.59778323
168	1	0.554361799
168	2	0.317034474
168	3	0.593752174
168	4	0.186047658
168	5	0.5
168	6	0.619172323
168	7	0.707056665
168	8	0.569120866
168	9	0.533532156
168	10	0.537406984
168	11	0.869276919
168	12	0.585584171
168	13	0.59079555
168	14	0.275927569
168	15	1.116300667
168	16	0.733070351
168	17	0.512303172
168	18	0.8668791
168	19	0.00386829
168	20	0.673353971
168	21	0.537753476
168	22	1.267300582
168	23	0.718664712
168	24	0.04592428
168	25	0.542919303
168	26	0.129922878
168	27	0.397095497
168	28	0.594700998
168	29	0.63340607
168	30	0.561792578
168	31	0.409346761
168	32	0.85518757
168	33	0.69276348
168	34	0.416647176
168	35	0.738660512
168	36	0.332290576
168	37	0.665928752
168	38	0.281598155
168	39	0.387963487
168	40	0.38393864
